t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6
3.395517241379310214e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.405517241379310445e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.415517241379310676e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.425517241379310462e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.435517241379310249e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.445517241379310480e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.455517241379310267e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.465517241379310498e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.475517241379310285e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.485517241379310516e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.495517241379310303e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.505517241379310533e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.515517241379310320e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.525517241379310551e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.535517241379310338e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.545517241379310569e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.555517241379310356e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.565517241379310587e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.575517241379310374e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.585517241379310605e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.595517241379310391e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.605517241379310178e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.615517241379310409e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.625517241379310640e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.635517241379310427e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.645517241379310214e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.655517241379310445e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.665517241379310676e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.675517241379310462e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.685517241379310249e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.695517241379310480e+00,3.689820580017404544e-08,1.761999999999999789e+00,-4.477995408880493252e-08,-7.000000000000000666e-02,-1.542652750888588949e-07,-1.699999999999990408e-02,-2.103208503355533259e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
