t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,tau_ext0,tau_ext1,tau_ext2,tau_ext3,tau_ext4,tau_ext5,tau_ext6,tau_cmd0,tau_cmd1,tau_cmd2,tau_cmd3,tau_cmd4,tau_cmd5,tau_cmd6,sigma_min,tau_ext_max
0.75210980,0.18024558,-0.81723393,-0.09099800,-2.24766255,0.00008489,1.49718371,0.79296950,-0.13295461,0.58179096,-0.34717541,1.81911643,-0.04718591,1.04808495,-0.00097155,0.01214193,-0.73983790,-0.83815972,1.07880011,-0.15864653,0.44073918,0.23145243,-2.18724726,-0.95781668,-2.90060507,7.71595438,-0.76423119,1.67278284,0.36727657,0.21715269,1.07880011
0.75310994,0.18010707,-0.81661334,-0.09134555,-2.24580645,0.00002872,1.49825394,0.79297102,-0.13382846,0.59406327,-0.34512930,1.83012480,-0.05065122,1.05552247,-0.00137476,0.01119411,-0.74644895,-0.83730827,1.09882155,-0.16095072,0.44081057,0.23148441,-2.17872683,-1.09867648,-2.91080087,7.54578346,-0.74558300,1.63021788,0.36964437,0.21701113,1.09882155
0.75411009,0.17997144,-0.81600111,-0.09169611,-2.24398388,-0.00002564,1.49934515,0.79297102,-0.13488505,0.59907586,-0.34924352,1.83267872,-0.05255966,1.06366006,-0.00124062,0.00920381,-0.78062197,-0.83470666,1.13277618,-0.16297843,0.44180399,0.23160137,-2.17287189,-1.14443222,-2.84245314,7.50041678,-0.73841208,1.58140996,0.36832245,0.21687155,1.13277618
0.75511023,0.17983831,-0.81540657,-0.09204965,-2.24212353,-0.00007124,1.50043000,0.79297961,-0.13417087,0.59938305,-0.34977715,1.83846677,-0.05077482,1.07295809,0.00157617,0.00699148,-0.83683309,-0.82880899,1.17603051,-0.16479992,0.44338750,0.23179207,-2.18963103,-1.13581142,-2.81777049,7.40845977,-0.75683686,1.52401947,0.34786235,0.21672869,1.17603051
0.75611038,0.17970364,-0.81479865,-0.09240522,-2.24022944,-0.00011925,1.50152417,0.79297749,-0.13429400,0.60119285,-0.35276698,1.85201038,-0.04944499,1.07999910,0.00017946,0.00534412,-0.89906785,-0.81861781,1.21897586,-0.16660872,0.44495255,0.23200180,-2.19704313,-1.16165537,-2.76295384,7.20192308,-0.77238474,1.48074637,0.35748238,0.21658282,1.21897586
0.75711053,0.17956344,-0.81421601,-0.09275736,-2.23838571,-0.00016604,1.50264035,0.79297617,-0.13585388,0.59615022,-0.35314077,1.85328771,-0.04784408,1.09028265,-0.00059533,0.00505322,-0.95064595,-0.80403946,1.25133610,-0.16866256,0.44581179,0.23214787,-2.17988818,-1.08458287,-2.73913320,7.17668858,-0.78923847,1.41423078,0.36270291,0.21644027,1.25133610
0.75811067,0.17942881,-0.81360915,-0.09311475,-2.23648923,-0.00022081,1.50374092,0.79296992,-0.13637212,0.59603153,-0.35531994,1.86387484,-0.05061190,1.09756152,-0.00290924,0.00688475,-0.98032819,-0.78527391,1.26805639,-0.17106993,0.44565835,0.23217831,-2.17939909,-1.08314403,-2.69236005,7.00988458,-0.77552674,1.36842117,0.37897523,0.21629330,1.26805639
0.75911082,0.17929066,-0.81302138,-0.09346686,-2.23460513,-0.00027242,1.50484181,0.79297697,-0.13626215,0.59262468,-0.35389485,1.86543229,-0.05120505,1.09628567,-0.00008099,0.01046434,-0.98414465,-0.76407052,1.26824578,-0.17387966,0.44435939,0.23211074,-2.18254204,-1.01915550,-2.68920579,6.96959229,-0.77669240,1.38299404,0.35853640,0.21614684,1.26824578
0.76011096,0.17914658,-0.81243491,-0.09382437,-2.23272947,-0.00032954,1.50591868,0.79297297,-0.13799958,0.59258201,-0.35472000,1.87447996,-0.05275026,1.09111580,-0.00064248,0.01469082,-0.96340389,-0.74313661,1.25379015,-0.17706144,0.44194517,0.23198625,-2.16114390,-1.00917958,-2.65827009,6.82123197,-0.77142957,1.42487681,0.36241790,0.21600059,1.25379015
0.76111111,0.17901361,-0.81183305,-0.09418237,-2.23084582,-0.00038052,1.50700531,0.79297607,-0.13610257,0.59502005,-0.35507375,1.87687071,-0.05183962,1.08526888,0.00111651,0.01857259,-0.92473973,-0.72415630,1.22880345,-0.18047147,0.43863992,0.23182691,-2.19023933,-1.01407600,-2.63244263,6.76013355,-0.78362336,1.47153921,0.34961069,0.21585324,1.22880345
0.76211126,0.17888329,-0.81124657,-0.09453650,-2.22898455,-0.00043007,1.50811239,0.79297898,-0.13315699,0.59282323,-0.35529736,1.87706313,-0.05069048,1.08682928,0.00118803,0.02033693,-0.87781331,-0.70876889,1.19975208,-0.18394193,0.43498253,0.23163415,-2.23421147,-0.96177332,-2.60783826,6.73525075,-0.79722069,1.46488247,0.34866968,0.21570717,1.19975208
0.76311140,0.17873607,-0.81064807,-0.09490382,-2.22710306,-0.00048127,1.50921623,0.79297303,-0.13696937,0.59390731,-0.35924568,1.87392234,-0.05100272,1.09518015,-0.00061640,0.01954157,-0.82980633,-0.69638427,1.17339891,-0.18721537,0.43162473,0.23139420,-2.18347043,-0.95365444,-2.53632419,6.75308602,-0.80113282,1.41065439,0.36130176,0.21555903,1.17339891
0.76411155,0.17860421,-0.81004522,-0.09526443,-2.22522741,-0.00053178,1.51031738,0.79297411,-0.13539779,0.59460836,-0.35805866,1.86722964,-0.05000908,1.09592772,0.00085866,0.01728109,-0.78884223,-0.68461147,1.15734466,-0.18993945,0.42917850,0.23112646,-2.20430161,-0.92433429,-2.52782527,6.81737453,-0.81352953,1.41005654,0.35057437,0.21541094,1.15734466
0.76511169,0.17846346,-0.80944731,-0.09562127,-2.22334662,-0.00059017,1.51140424,0.79297645,-0.13591441,0.59762033,-0.36087221,1.87626088,-0.05286131,1.09825130,0.00265031,0.01347020,-0.76081572,-0.67347185,1.15531786,-0.19206337,0.42780838,0.23089019,-2.19952022,-0.95476757,-2.47106961,6.65917142,-0.79920848,1.39695874,0.33769839,0.21526211,1.15531786
0.76611184,0.17831737,-0.80883166,-0.09598275,-2.22146902,-0.00064225,1.51249039,0.79297467,-0.13930335,0.60350982,-0.35955722,1.87377187,-0.05197685,1.09400679,0.00109168,0.00831760,-0.74831227,-0.66309619,1.16573458,-0.19372241,0.42720079,0.23071808,-2.14767326,-0.99713979,-2.46504917,6.65780302,-0.81110612,1.43093371,0.34837398,0.21511303,1.16573458
0.76711199,0.17818045,-0.80822096,-0.09635320,-2.21958675,-0.00069971,1.51359190,0.79297751,-0.13828918,0.60709773,-0.36250055,1.88361076,-0.05404444,1.09718247,0.00011749,0.00250106,-0.75421745,-0.65300695,1.18718080,-0.19497027,0.42719487,0.23059253,-2.16406068,-1.03683158,-2.40449984,6.48424081,-0.80228722,1.41021076,0.35485047,0.21496309,1.18718080
0.76811213,0.17803784,-0.80760067,-0.09671377,-2.21768953,-0.00074719,1.51467777,0.79297770,-0.13951732,0.61086982,-0.36135873,1.88498822,-0.05239478,1.09621977,0.00037617,-0.00392070,-0.77677778,-0.64327123,1.21623473,-0.19595502,0.42765780,0.23048189,-2.14299532,-1.06221019,-2.39576630,6.42529452,-0.81958904,1.41980530,0.35277320,0.21481164,1.21623473
0.76911228,0.17789880,-0.80697520,-0.09707302,-2.21575272,-0.00079163,1.51578464,0.79297411,-0.13999689,0.61495464,-0.35967065,1.89622008,-0.04914993,1.09774004,-0.00083405,-0.01157824,-0.81157820,-0.63577225,1.24818486,-0.19695077,0.42842883,0.23036387,-2.13327929,-1.10978469,-2.39461758,6.22340251,-0.84810621,1.40955737,0.36125236,0.21465665,1.24818486
0.77011242,0.17774580,-0.80636698,-0.09744031,-2.21385140,-0.00084162,1.51690271,0.79297346,-0.14383787,0.61284389,-0.36323556,1.90235450,-0.04898236,1.09890499,-0.00072376,-0.01973656,-0.84996078,-0.63048178,1.27616808,-0.19824777,0.42915395,0.23024119,-2.07869700,-1.08180404,-2.32565573,6.09971023,-0.85524707,1.40058235,0.36038339,0.21450395,1.27616808
0.77111257,0.17759926,-0.80575855,-0.09780675,-2.21191329,-0.00089496,1.51801339,0.79297967,-0.14380483,0.61049334,-0.36330514,1.91112263,-0.05116799,1.10313309,0.00230026,-0.02595104,-0.87782498,-0.62371155,1.29166366,-0.20007540,0.42930038,0.23014302,-2.07579002,-1.05107010,-2.29904705,5.93370268,-0.84513310,1.37003719,0.33880660,0.21434797,1.29166366
0.77211272,0.17744740,-0.80513996,-0.09816856,-2.20997144,-0.00095566,1.51913608,0.79298119,-0.14606027,0.61225922,-0.36447683,1.91534825,-0.05418851,1.10657513,0.00240042,-0.02929928,-0.88779334,-0.61388204,1.29103152,-0.20257585,0.42854383,0.23007615,-2.03934755,-1.06314429,-2.25939641,5.82580611,-0.82915815,1.34454128,0.33787571,0.21419129,1.29103152
0.77311286,0.17730116,-0.80454671,-0.09852421,-2.20805916,-0.00102145,1.52024137,0.79297741,-0.14557743,0.60758236,-0.36014966,1.92074098,-0.05772711,1.10957743,0.00077609,-0.03095169,-0.87980192,-0.60343555,1.27524818,-0.20579594,0.42678962,0.22998863,-2.03720149,-0.99412145,-2.28709872,5.70789553,-0.80827959,1.32232106,0.34935910,0.21403661,1.27524818
0.77411301,0.17714912,-0.80393889,-0.09889144,-2.20611460,-0.00108152,1.52136853,0.79297579,-0.14855100,0.60697697,-0.36309443,1.92633895,-0.05875677,1.11544129,-0.00022170,-0.03183962,-0.85228666,-0.59468221,1.24479048,-0.20965352,0.42392398,0.22982691,-1.99179165,-0.98378646,-2.22432040,5.57935822,-0.80635478,1.27824810,0.35633282,0.21387883,1.24479048
0.77511315,0.17698752,-0.80333239,-0.09924499,-2.20421974,-0.00113495,1.52249527,0.79297427,-0.15311474,0.60755788,-0.36038213,1.91996919,-0.05709280,1.11742891,0.00009074,-0.03136768,-0.81015891,-0.58657564,1.20461347,-0.21371521,0.42020051,0.22961000,-1.91560024,-0.96057530,-2.23320852,5.62010555,-0.82304521,1.26239277,0.35403474,0.21372465,1.20461347
0.77611330,0.17683284,-0.80271387,-0.09960170,-2.20227109,-0.00118141,1.52361640,0.79298044,-0.15265756,0.60982391,-0.35797023,1.92637362,-0.05430948,1.12325213,0.00253623,-0.03017144,-0.76564925,-0.58016137,1.16382816,-0.21757193,0.41617789,0.22939284,-1.91235821,-0.97932049,-2.23835130,5.47342756,-0.84784867,1.21828528,0.33650403,0.21356575,1.16382816
0.77711345,0.17668048,-0.80209297,-0.09995724,-2.20035554,-0.00123471,1.52472845,0.79297802,-0.15270260,0.61285765,-0.35962647,1.91664838,-0.05397906,1.12083737,0.00176529,-0.03028556,-0.73028708,-0.57774902,1.13013485,-0.22109275,0.41228821,0.22920231,-1.90273896,-0.97743220,-2.19146516,5.55032449,-0.85579076,1.23329872,0.34177104,0.21340910,1.13013485
0.77811359,0.17652487,-0.80149050,-0.10031997,-2.19844524,-0.00129967,1.52582686,0.79296928,-0.15276562,0.60928645,-0.35898335,1.91794436,-0.05773733,1.11853490,-0.00152694,-0.03238851,-0.71013682,-0.57824053,1.10972059,-0.22413821,0.40902274,0.22901618,-1.89150822,-0.91687392,-2.17068822,5.47811444,-0.83391590,1.24626460,0.36518312,0.21325247,1.10972059
0.77911374,0.17636145,-0.80085764,-0.10068510,-2.19650972,-0.00136957,1.52692143,0.79297751,-0.15696529,0.61636581,-0.36208755,1.92156306,-0.06116104,1.10825871,0.00073481,-0.03508026,-0.70379314,-0.57837137,1.10262670,-0.22662392,0.40649478,0.22882494,-1.82275326,-0.98991910,-2.10465882,5.35965306,-0.81520290,1.31479527,0.34880007,0.21309341,1.10262670
0.78011388,0.17619994,-0.80023223,-0.10104092,-2.19461469,-0.00142201,1.52803069,0.79297138,-0.15852491,0.62142757,-0.36090329,1.91702042,-0.05772580,1.10398610,-0.00163982,-0.03677549,-0.71595751,-0.57523789,1.10968497,-0.22837645,0.40489388,0.22867392,-1.78707337,-1.02112612,-2.09346747,5.35957889,-0.84466754,1.34098940,0.36554716,0.21293720,1.10968497
0.78111403,0.17604010,-0.79959229,-0.10140473,-2.19267629,-0.00148030,1.52914718,0.79297847,-0.15858022,0.62722131,-0.36207193,1.92140636,-0.05747881,1.10713801,0.00020033,-0.03789429,-0.75460113,-0.56929358,1.13408625,-0.22930530,0.40467638,0.22859371,-1.77522048,-1.08240092,-2.05164060,5.22880344,-0.85165078,1.31333306,0.35222187,0.21277704,1.13408625
0.78211418,0.17588561,-0.79894781,-0.10175739,-2.19073061,-0.00152646,1.53026848,0.79297852,-0.15706148,0.63243797,-0.35695927,1.92290783,-0.05374881,1.10750660,0.00028818,-0.04058803,-0.81983521,-0.56463267,1.17360618,-0.22976881,0.40578669,0.22857174,-1.77972034,-1.12516661,-2.08916616,5.13539491,-0.88284834,1.30496182,0.35149509,0.21261595,1.17360618
0.78311432,0.17572488,-0.79831580,-0.10211123,-2.18878547,-0.00158247,1.53137524,0.79297641,-0.15731126,0.63286463,-0.35692780,1.93477141,-0.05491867,1.10863637,-0.00003087,-0.04670947,-0.90270655,-0.56584154,1.21998347,-0.23042788,0.40756281,0.22856126,-1.76389089,-1.13697267,-2.06174069,4.90002633,-0.87963096,1.28981273,0.35388588,0.21245454,1.21998347
0.78411483,0.17557117,-0.79768265,-0.10246542,-2.18682883,-0.00164412,1.53249143,0.79297347,-0.15616578,0.63283762,-0.35504909,1.94103835,-0.05785727,1.10951401,-0.00128139,-0.05582046,-0.98627405,-0.57362540,1.26078366,-0.23190587,0.40903323,0.22851990,-1.76543571,-1.11433855,-2.02822023,4.71252186,-0.86395274,1.27323802,0.36284666,0.21229179,1.26078366
0.78511534,0.17541169,-0.79705291,-0.10281943,-2.18488475,-0.00170923,1.53362838,0.79298043,-0.15750949,0.63033644,-0.35495526,1.94840953,-0.06047748,1.11763995,0.00180111,-0.06626155,-1.05527563,-0.58603029,1.28632252,-0.23450122,0.40955172,0.22845184,-1.73383256,-1.07258028,-1.97225183,4.51362231,-0.85027472,1.20403314,0.34102211,0.21212966,1.28632252
0.78611586,0.17524673,-0.79643170,-0.10317903,-2.18293828,-0.00177417,1.53476979,0.79298119,-0.15979906,0.62775931,-0.35662879,1.94474771,-0.06232806,1.13094460,0.00190672,-0.07577046,-1.10216231,-0.59942556,1.29421666,-0.23802138,0.40908979,0.22837077,-1.68913281,-1.01303352,-1.89328408,4.46776123,-0.84206191,1.09894762,0.34024492,0.21196690,1.29421666
0.78711637,0.17508860,-0.79581289,-0.10352894,-2.18098032,-0.00182668,1.53592194,0.79297275,-0.15959049,0.62323726,-0.35290812,1.94395922,-0.05937777,1.14022911,-0.00157925,-0.08313349,-1.12599236,-0.61161890,1.28806539,-0.24202087,0.40798741,0.22824577,-1.67673911,-0.92918825,-1.88241698,4.37981871,-0.86727825,1.02090818,0.36506602,0.21180284,1.28806539
0.78811688,0.17492723,-0.79519102,-0.10387116,-2.17904527,-0.00188098,1.53707136,0.79297503,-0.15987501,0.62415088,-0.35237663,1.94638632,-0.05799429,1.14394304,-0.00074352,-0.08955220,-1.12955521,-0.62476844,1.27201622,-0.24625067,0.40638183,0.22805820,-1.65962296,-0.91525190,-1.83283249,4.24243795,-0.88200841,0.98133521,0.35904700,0.21164033,1.27201622
0.78911739,0.17476691,-0.79457181,-0.10422366,-2.17709838,-0.00193256,1.53820639,0.79297579,-0.15957420,0.62199329,-0.35161084,1.94291371,-0.05572104,1.14715438,-0.00023676,-0.09616259,-1.11881622,-0.64019090,1.24999627,-0.25057075,0.40425650,0.22785887,-1.65069503,-0.85449590,-1.78398622,4.18674168,-0.90284797,0.94599960,0.35535985,0.21147639,1.24999627
0.79011790,0.17459939,-0.79393459,-0.10457581,-2.17512369,-0.00200824,1.53935519,0.79297893,-0.16295036,0.62598139,-0.35292922,1.94896635,-0.06090288,1.14752936,0.00080101,-0.10241276,-1.10116941,-0.65592336,1.22603359,-0.25478671,0.40166429,0.22770165,-1.59066161,-0.88832998,-1.70858789,3.98955851,-0.87072961,0.92861366,0.34786545,0.21130983,1.22603359
0.79111841,0.17443244,-0.79332218,-0.10492646,-2.17321947,-0.00207577,1.54048793,0.79297654,-0.16418559,0.62203126,-0.35145895,1.93825477,-0.06249210,1.14630197,-0.00029910,-0.10708070,-1.08283811,-0.66947142,1.20427197,-0.25864038,0.39886678,0.22759493,-1.55810247,-0.79311899,-1.66681127,4.03745490,-0.86344546,0.92422344,0.35550550,0.21114871,1.20427197
0.79211892,0.17426984,-0.79269917,-0.10526814,-2.17126958,-0.00214055,1.54163533,0.79297817,-0.16317896,0.62201158,-0.34768705,1.93794604,-0.06315006,1.14233522,0.00050361,-0.11112479,-1.06747394,-0.68253079,1.19018430,-0.26193767,0.39650157,0.22751308,-1.55661361,-0.75918975,-1.65499932,3.92999935,-0.86258638,0.93712015,0.34963831,0.21098350,1.19018430
0.79311943,0.17410429,-0.79206859,-0.10561188,-2.16936324,-0.00219606,1.54278522,0.79297427,-0.16405344,0.62632501,-0.34938929,1.93243442,-0.06016709,1.14004272,-0.00075759,-0.11651512,-1.06025538,-0.69785314,1.18849714,-0.26458861,0.39512194,0.22744205,-1.53279054,-0.77382871,-1.57592527,3.89525889,-0.88844216,0.93815416,0.35839484,0.21082147,1.18849714
0.79411994,0.17394745,-0.79143870,-0.10595889,-2.16740727,-0.00224783,1.54392469,0.79297741,-0.16092073,0.62750558,-0.34827968,1.93613026,-0.05635839,1.13763640,0.00020795,-0.12393961,-1.06705468,-0.71487640,1.20094949,-0.26659176,0.39487187,0.22739945,-1.56572575,-0.76445819,-1.53030465,3.72717521,-0.91960045,0.93913765,0.35128020,0.21065493,1.20094949
0.79512046,0.17378348,-0.79078483,-0.10630341,-2.16545238,-0.00231320,1.54506187,0.79298044,-0.16340384,0.63583629,-0.34677089,1.93770574,-0.05934809,1.13275227,0.00098761,-0.13377902,-1.09041321,-0.73346242,1.22562511,-0.26819484,0.39549617,0.22740492,-1.51652178,-0.83991558,-1.48992381,3.58267820,-0.90272487,0.95767650,0.34540586,0.21048816,1.22562511
0.79612097,0.17362118,-0.79014206,-0.10664474,-2.16350754,-0.00237994,1.54617303,0.79297893,-0.16283551,0.63829164,-0.34511099,1.94656360,-0.06114094,1.12560745,-0.00066901,-0.14589177,-1.13072011,-0.75417496,1.25836091,-0.26974914,0.39652966,0.22744506,-1.51236100,-0.85783546,-1.45017402,3.34009097,-0.89375513,0.99187548,0.35688966,0.21032191,1.25836091
0.79712148,0.17344798,-0.78949446,-0.10698325,-2.16152936,-0.00245431,1.54730582,0.79297503,-0.16556305,0.64071400,-0.34253608,1.95501369,-0.06562064,1.12568015,-0.00180607,-0.15933746,-1.18012805,-0.77704690,1.29055897,-0.27162334,0.39730859,0.22747250,-1.45981719,-0.88074762,-1.42167295,3.10064515,-0.86532018,0.97407883,0.36487101,0.21015254,1.29055897
0.79812199,0.17328283,-0.78885595,-0.10732456,-2.15958796,-0.00251720,1.54845804,0.79297503,-0.16604745,0.63843332,-0.34451142,1.95673452,-0.06466281,1.13127134,-0.00146596,-0.17243921,-1.22594555,-0.80028223,1.31312724,-0.27399736,0.39730408,0.22746752,-1.44474478,-0.84144325,-1.33580620,2.96148687,-0.87568192,0.91645169,0.36227232,0.20998580,1.31312724
0.79912250,0.17311857,-0.78823290,-0.10766356,-2.15761348,-0.00257764,1.54960696,0.79298196,-0.16517020,0.63508270,-0.34165213,1.96067772,-0.06305332,1.14164027,0.00161760,-0.18404974,-1.25714255,-0.82171441,1.32087782,-0.27685226,0.39628926,0.22744901,-1.44559429,-0.78925313,-1.31009216,2.78784968,-0.88991629,0.82505948,0.34013777,0.20981595,1.32087782
0.80012301,0.17295337,-0.78760911,-0.10800875,-2.15565673,-0.00264630,1.55076862,0.79298120,-0.16629480,0.63072806,-0.34274150,1.95553064,-0.06486493,1.15014801,0.00089946,-0.19429017,-1.26633529,-0.84120091,1.31237394,-0.28015672,0.39414733,0.22740838,-1.42053724,-0.71351929,-1.23329525,2.74219439,-0.88017274,0.74629771,0.34491966,0.20964719,1.31237394
0.80112352,0.17277619,-0.78699500,-0.10834602,-2.15369488,-0.00271519,1.55191229,0.79297968,-0.16979002,0.62626725,-0.34089138,1.96368433,-0.06583776,1.14845678,0.00009107,-0.20241836,-1.24926573,-0.85775468,1.28757545,-0.28382433,0.39065901,0.22729642,-1.35962300,-0.65724259,-1.19331536,2.50841151,-0.87598201,0.73809387,0.35046222,0.20947773,1.28757545
0.80212403,0.17260173,-0.78637031,-0.10867779,-2.15175519,-0.00279271,1.55303687,0.79297817,-0.17177569,0.62495976,-0.33751967,1.95350487,-0.06954968,1.14741042,-0.00035390,-0.20803536,-1.20703546,-0.87164808,1.24867260,-0.28773391,0.38574765,0.22707964,-1.31668268,-0.60105542,-1.17325920,2.52773928,-0.85205951,0.72802719,0.35324751,0.20930986,1.24867260
0.80312454,0.17243018,-0.78574369,-0.10902813,-2.14977410,-0.00286307,1.55417068,0.79297503,-0.17184015,0.62412397,-0.34279956,1.95751095,-0.06964948,1.14323415,-0.00066545,-0.21157997,-1.14960743,-0.88263556,1.20304877,-0.29157308,0.37988835,0.22678006,-1.31077503,-0.58273528,-1.04219335,2.34207050,-0.85465284,0.73714362,0.35525308,0.20913795,1.20304877
0.80412506,0.17225652,-0.78512582,-0.10935326,-2.14787263,-0.00293655,1.55530805,0.79297741,-0.17175865,0.62265226,-0.33586160,1.94344500,-0.07033187,1.14729583,0.00036120,-0.21407858,-1.08838581,-0.89025292,1.15874447,-0.29499074,0.37378898,0.22645239,-1.29480995,-0.51530126,-1.06778601,2.41720526,-0.85145253,0.69032469,0.34746823,0.20897266,1.15874447
0.80512557,0.17209168,-0.78450956,-0.10969540,-2.14593403,-0.00299619,1.55646547,0.79298120,-0.17054902,0.62038290,-0.33829819,1.93781556,-0.06691167,1.14848917,0.00191128,-0.21809230,-1.03293582,-0.89795826,1.12386768,-0.29778476,0.36830091,0.22614064,-1.30543961,-0.46124619,-0.97347278,2.36910034,-0.87859300,0.66079942,0.33598655,0.20880368,1.12386768
0.80612608,0.17191720,-0.78387508,-0.11002439,-2.14402673,-0.00306052,1.55761838,0.79298044,-0.17093623,0.62267365,-0.33539035,1.93452805,-0.06561744,1.14650423,-0.00036204,-0.22498596,-0.98936372,-0.90732697,1.10287628,-0.29988672,0.36384000,0.22585333,-1.28752459,-0.46256162,-0.94789347,2.28676195,-0.89015608,0.65351629,0.35146477,0.20863713,1.10287628
0.80712659,0.17174082,-0.78326181,-0.11034581,-2.14210569,-0.00312234,1.55873088,0.79297427,-0.17215813,0.62152066,-0.33160246,1.92797804,-0.06450062,1.13475467,-0.00217963,-0.23524522,-0.96093419,-0.91958828,1.09649844,-0.30141339,0.36042384,0.22556393,-1.25697125,-0.41234311,-0.93306896,2.24804664,-0.90042516,0.71632649,0.36399021,0.20846920,1.09649844
0.80812710,0.17157010,-0.78263376,-0.11068790,-2.14015562,-0.00319491,1.55985671,0.79297579,-0.17200920,0.62438444,-0.33594937,1.93046330,-0.06707249,1.12704516,-0.00028196,-0.24833568,-0.94843664,-0.93428494,1.10400717,-0.30249564,0.35811769,0.22527625,-1.25365110,-0.43459581,-0.81274225,2.07605436,-0.88513546,0.74871204,0.35015325,0.20829829,1.10400717
0.80912761,0.17140298,-0.78200606,-0.11100874,-2.13824624,-0.00326127,1.56098654,0.79298196,-0.17161651,0.62639589,-0.32997055,1.92747562,-0.06690829,1.12680548,0.00189555,-0.26304746,-0.95103058,-0.94891806,1.12217956,-0.30327469,0.35687160,0.22503984,-1.24578866,-0.43180923,-0.82543033,1.98527568,-0.88797577,0.72909452,0.33408136,0.20813067,1.12217956
